shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shp_1_1,43.305550000000004,-1.8831200000000001,90
shp_1_1,43.30554,-1.8831200000000001,91
shp_1_1,43.30552,-1.8831300000000002,92
shp_1_1,43.3055,-1.8831300000000002,93
shp_1_1,43.305490000000006,-1.8831300000000002,94
shp_1_1,43.30548,-1.8831300000000002,95
shp_1_1,43.305460000000004,-1.8831300000000002,96
shp_1_1,43.30545,-1.8831200000000001,97
shp_1_1,43.305440000000004,-1.8831200000000001,98
shp_1_1,43.30543,-1.88311,99
shp_1_1,43.305420000000005,-1.8831000000000002,100
shp_1_1,43.305400000000006,-1.8831000000000002,101
shp_1_1,43.30538000000001,-1.8831200000000001,102
shp_1_1,43.30529000000001,-1.88321,103
shp_1_1,43.30519,-1.8832900000000001,104
shp_1_1,43.30507,-1.88338,105
shp_1_1,43.30485,-1.8835400000000002,106
shp_1_1,43.30476,-1.88359,107
shp_1_1,43.304700000000004,-1.88362,108
shp_1_1,43.304570000000005,-1.8836600000000001,109
shp_1_1,43.304460000000006,-1.8836600000000001,110
shp_1_1,43.30445,-1.8836600000000001,111
shp_1_1,43.30436,-1.8836600000000001,112
shp_1_1,43.30435000000001,-1.8836600000000001,113
shp_1_1,43.30427,-1.8836400000000002,114
shp_1_1,43.30427,-1.8836400000000002,115
shp_1_1,43.30402,-1.8835100000000002,116
shp_1_1,43.304010000000005,-1.88352,117
shp_1_1,43.304,-1.88352,118
shp_1_1,43.30398,-1.8835300000000001,119
shp_1_1,43.30397000000001,-1.8835400000000002,120
shp_1_1,43.303960000000004,-1.8835400000000002,121
shp_1_1,43.30395,-1.88355,122
shp_1_1,43.30393,-1.88355,123
shp_1_1,43.303920000000005,-1.8835600000000001,124
shp_1_1,43.30389,-1.88355,125
shp_1_1,43.30388000000001,-1.88355,126
shp_1_1,43.30386,-1.8835400000000002,127
shp_1_1,43.303850000000004,-1.8835400000000002,128
shp_1_1,43.303830000000005,-1.8835300000000001,129
shp_1_1,43.30382,-1.88352,130
shp_1_1,43.3038,-1.8835100000000002,131
shp_1_1,43.303790000000006,-1.88349,132
shp_1_1,43.30378,-1.88348,133
shp_1_1,43.30377,-1.8834600000000001,134
shp_1_1,43.303760000000004,-1.88345,135
shp_1_1,43.30375,-1.8834300000000002,136
shp_1_1,43.303740000000005,-1.8834100000000003,137
shp_1_1,43.303740000000005,-1.8833900000000001,138
shp_1_1,43.30373,-1.88338,139
shp_1_1,43.30373,-1.8833600000000001,140
shp_1_1,43.303720000000006,-1.8833400000000002,141
shp_1_1,43.303380000000004,-1.8829900000000002,142
shp_1_1,43.30333,-1.8829300000000002,143
shp_1_1,43.3033,-1.88288,144
shp_1_1,43.30324,-1.8828200000000002,145
shp_1_1,43.30319,-1.8827900000000002,146
shp_1_1,43.303160000000005,-1.8827600000000002,147
shp_1_1,43.30313,-1.88274,148
shp_1_1,43.30312000000001,-1.88274,149
shp_1_1,43.303050000000006,-1.8827000000000003,150
shp_1_1,43.30268,-1.8825300000000003,151
shp_1_1,43.30232,-1.8823600000000003,152
shp_1_1,43.302110000000006,-1.8822500000000002,153
shp_1_1,43.302110000000006,-1.8822500000000002,154
shp_1_1,43.301820000000006,-1.8821100000000002,155
shp_1_1,43.30162000000001,-1.8820100000000002,156
shp_1_1,43.3012,-1.88182,157
shp_1_1,43.301,-1.8817300000000001,158
shp_1_1,43.30088000000001,-1.8816800000000002,159
shp_1_1,43.300700000000006,-1.8816100000000002,160
shp_1_1,43.300580000000004,-1.8815700000000002,161
shp_1_1,43.30057,-1.8815600000000001,162
shp_1_1,43.300470000000004,-1.8815300000000001,163
shp_1_1,43.30033,-1.8814800000000003,164
shp_1_1,43.300200000000004,-1.8814300000000002,165
shp_1_1,43.30008,-1.8813900000000001,166
shp_1_1,43.299850000000006,-1.8813100000000003,167
shp_1_1,43.299530000000004,-1.88121,168
shp_1_1,43.299400000000006,-1.8811700000000002,169
shp_1_1,43.299440000000004,-1.88098,170
shp_1_1,43.299440000000004,-1.8809600000000002,171
shp_1_1,43.299530000000004,-1.8807300000000002,172
shp_1_1,43.29954,-1.88071,173
shp_1_1,43.29954,-1.88071,174
shp_1_1,43.29956000000001,-1.8806300000000002,175
shp_1_1,43.299620000000004,-1.8804900000000002,176
shp_1_1,43.2997,-1.8803100000000001,177
shp_1_1,43.29975,-1.8801700000000001,178
shp_1_1,43.29984,-1.8799500000000002,179
shp_1_1,43.299910000000004,-1.8797700000000002,180
shp_1_1,43.29995,-1.8796800000000002,181
shp_1_1,43.30003000000001,-1.8795400000000002,182
shp_1_1,43.300180000000005,-1.8793300000000002,183
shp_1_1,43.30031,-1.8791600000000002,184
shp_1_1,43.30044,-1.87898,185
shp_1_1,43.30033,-1.8788300000000002,186
shp_1_1,43.30013,-1.87857,187
shp_1_1,43.299760000000006,-1.87806,188
shp_1_1,43.299670000000006,-1.8779400000000002,189
shp_1_1,43.29966,-1.8779200000000003,190
shp_1_1,43.29927000000001,-1.8774100000000002,191
shp_1_1,43.2989,-1.8769200000000001,192
shp_1_1,43.29889,-1.8769000000000002,193
shp_1_1,43.298840000000006,-1.87684,194
shp_1_1,43.298790000000004,-1.8767800000000001,195
shp_1_1,43.298750000000005,-1.87674,196
shp_1_1,43.29872,-1.8767000000000003,197
shp_1_1,43.298640000000006,-1.8766,198
shp_1_1,43.29858,-1.8765500000000002,199
shp_1_1,43.29851,-1.8765,200
shp_1_1,43.29845,-1.87647,201
shp_1_1,43.298480000000005,-1.8763,202
shp_1_1,43.298500000000004,-1.87606,203
shp_1_1,43.298500000000004,-1.87606,204
shp_1_1,43.298480000000005,-1.8763,205
shp_1_1,43.29845,-1.87647,206
shp_1_1,43.298190000000005,-1.8762800000000002,207
shp_1_1,43.29813,-1.87623,208
shp_1_1,43.298030000000004,-1.87616,209
shp_1_1,43.297990000000006,-1.8761200000000002,210
shp_1_1,43.29795,-1.8760700000000001,211
shp_1_1,43.29791,-1.8760100000000002,212
shp_1_1,43.29782,-1.8758500000000002,213
shp_1_1,43.2978,-1.8758000000000001,214
shp_1_1,43.297760000000004,-1.8756700000000002,215
shp_1_1,43.29769,-1.8754000000000002,216
shp_1_1,43.2976,-1.8750700000000002,217
shp_1_1,43.29755,-1.87491,218
shp_1_1,43.29746,-1.8746600000000002,219
shp_1_1,43.2974,-1.8745200000000002,220
shp_1_1,43.297340000000005,-1.8743600000000002,221
shp_1_1,43.29730000000001,-1.8742800000000002,222
shp_1_1,43.297250000000005,-1.8741800000000002,223
shp_1_1,43.29717,-1.8740200000000002,224
shp_1_1,43.29711,-1.8739100000000002,225
shp_1_1,43.29701,-1.8737300000000001,226
shp_1_1,43.296960000000006,-1.8736400000000002,227
shp_1_1,43.296760000000006,-1.87328,228
shp_1_1,43.29666,-1.8731000000000002,229
shp_1_1,43.296580000000006,-1.8729500000000001,230
shp_1_1,43.29657,-1.87294,231
shp_1_1,43.29643,-1.8726600000000002,232
shp_1_1,43.296310000000005,-1.87244,233
shp_1_1,43.296240000000004,-1.8723,234
shp_1_1,43.29618000000001,-1.8721900000000002,235
shp_1_1,43.296150000000004,-1.8721400000000001,236
shp_1_1,43.296060000000004,-1.8719500000000002,237
shp_1_1,43.296060000000004,-1.8719500000000002,238
shp_1_1,43.296040000000005,-1.8719200000000003,239
shp_1_1,43.29596,-1.8717400000000002,240
shp_1_1,43.295930000000006,-1.87169,241
shp_1_1,43.29587,-1.87159,242
shp_1_1,43.29576,-1.8714000000000002,243
shp_1_1,43.295750000000005,-1.8714000000000002,244
shp_1_1,43.29569,-1.87132,245
shp_1_1,43.295590000000004,-1.8712000000000002,246
shp_1_1,43.29538,-1.87098,247
shp_1_1,43.29525,-1.8708500000000001,248
shp_1_1,43.29524000000001,-1.8708500000000001,249
shp_1_1,43.295190000000005,-1.87078,250
shp_1_1,43.295120000000004,-1.8706900000000002,251
shp_1_1,43.295100000000005,-1.87067,252
shp_1_1,43.29506000000001,-1.8706200000000002,253
shp_1_1,43.295010000000005,-1.8705100000000001,254
shp_1_1,43.294830000000005,-1.87003,255
shp_1_1,43.29473,-1.8697500000000002,256
shp_1_1,43.29466,-1.86959,257
shp_1_1,43.29457,-1.86935,258
shp_1_1,43.294410000000006,-1.8689200000000001,259
shp_1_1,43.294320000000006,-1.8686800000000001,260
shp_1_1,43.29430000000001,-1.8686200000000002,261
shp_1_1,43.294290000000004,-1.8685900000000002,262
shp_1_1,43.29413,-1.8681800000000002,263
shp_1_1,43.2941,-1.8681100000000002,264
shp_1_1,43.29408,-1.8680400000000001,265
shp_1_1,43.29406,-1.868,266
shp_1_1,43.29403000000001,-1.8679500000000002,267
shp_1_1,43.293960000000006,-1.86779,268
shp_1_1,43.293890000000005,-1.8676700000000002,269
shp_1_1,43.29384,-1.8675700000000002,270
shp_1_1,43.29341,-1.86671,271
shp_1_1,43.29339,-1.86667,272
shp_1_1,43.29334,-1.8665500000000002,273
shp_1_1,43.293310000000005,-1.8665100000000001,274
shp_1_1,43.293290000000006,-1.8664600000000002,275
shp_1_1,43.29327000000001,-1.8664100000000001,276
shp_1_1,43.29325,-1.8663600000000002,277
shp_1_1,43.29323,-1.8662900000000002,278
shp_1_1,43.29319,-1.86617,279
shp_1_1,43.29314,-1.866,280
shp_1_1,43.29307,-1.8657700000000002,281
shp_1_1,43.29301,-1.8655300000000001,282
shp_1_1,43.293000000000006,-1.8655300000000001,283
shp_1_1,43.29299,-1.8655300000000001,284
shp_1_1,43.29298,-1.8655300000000001,285
shp_1_1,43.292970000000004,-1.8655300000000001,286
shp_1_1,43.29296,-1.8655300000000001,287
shp_1_1,43.292950000000005,-1.8655300000000001,288
shp_1_1,43.29294,-1.8655300000000001,289
shp_1_1,43.292930000000005,-1.86552,290
shp_1_1,43.29292,-1.86552,291
shp_1_1,43.29292,-1.8655100000000002,292
shp_1_1,43.292910000000006,-1.8655100000000002,293
shp_1_1,43.292910000000006,-1.8655000000000002,294
shp_1_1,43.2929,-1.8655000000000002,295
shp_1_1,43.2929,-1.86549,296
shp_1_1,43.29289000000001,-1.8654800000000002,297
shp_1_1,43.29289000000001,-1.8654700000000002,298
shp_1_1,43.292880000000004,-1.8654700000000002,299
shp_1_1,43.292880000000004,-1.8654600000000001,300
shp_1_1,43.292880000000004,-1.86545,301
shp_1_1,43.292880000000004,-1.8654400000000002,302
shp_1_1,43.29287,-1.8654400000000002,303
shp_1_1,43.29287,-1.8654300000000001,304
shp_1_1,43.29287,-1.86542,305
shp_1_1,43.29287,-1.8654100000000002,306
shp_1_1,43.29287,-1.8654000000000002,307
shp_1_1,43.29287,-1.86539,308
shp_1_1,43.29287,-1.8653800000000003,309
shp_1_1,43.29287,-1.8653700000000002,310
shp_1_1,43.29287,-1.8653600000000001,311
shp_1_1,43.29287,-1.86535,312
shp_1_1,43.292880000000004,-1.8653400000000002,313
shp_1_1,43.292880000000004,-1.8653300000000002,314
shp_1_1,43.292880000000004,-1.86532,315
shp_1_1,43.29289000000001,-1.8653100000000002,316
shp_1_1,43.29289000000001,-1.8653000000000002,317
shp_1_1,43.2929,-1.8653000000000002,318
shp_1_1,43.2929,-1.8652900000000001,319
shp_1_1,43.292910000000006,-1.86528,320
shp_1_1,43.29292,-1.8652700000000002,321
shp_1_1,43.292930000000005,-1.8652700000000002,322
shp_1_1,43.292930000000005,-1.8652600000000001,323
shp_1_1,43.29294,-1.8652600000000001,324
shp_1_1,43.292950000000005,-1.8652600000000001,325
shp_1_1,43.292860000000005,-1.8650400000000003,326
shp_1_1,43.29280000000001,-1.8648900000000002,327
shp_1_1,43.29278,-1.8648200000000001,328
shp_1_1,43.29276,-1.86474,329
shp_1_1,43.29276,-1.8647200000000002,330
shp_1_1,43.29276,-1.8647200000000002,331
shp_1_1,43.29265,-1.86433,332
shp_1_1,43.29263,-1.86427,333
shp_1_1,43.2926,-1.8641600000000003,334
shp_1_1,43.292590000000004,-1.8641,335
shp_1_1,43.292590000000004,-1.8640900000000002,336
shp_1_1,43.29258,-1.8640500000000002,337
shp_1_1,43.292570000000005,-1.864,338
shp_1_1,43.29256,-1.8639500000000002,339
shp_1_1,43.29256,-1.86389,340
shp_1_1,43.292550000000006,-1.8638200000000003,341
shp_1_1,43.29254,-1.86376,342
shp_1_1,43.29254,-1.8636800000000002,343
shp_1_1,43.292530000000006,-1.8636100000000002,344
shp_1_1,43.29252,-1.8634100000000002,345
shp_1_1,43.29251,-1.8632100000000003,346
shp_1_1,43.29251,-1.8630400000000003,347
shp_1_1,43.292500000000004,-1.86281,348
shp_1_1,43.29249,-1.8626600000000002,349
shp_1_1,43.29247,-1.8621600000000003,350
shp_1_1,43.292440000000006,-1.8613000000000002,351
shp_1_1,43.292440000000006,-1.86105,352
shp_1_1,43.29243,-1.86057,353
shp_1_1,43.29243,-1.8602200000000002,354
shp_1_1,43.29243,-1.86017,355
shp_1_1,43.29243,-1.85976,356
shp_1_1,43.292440000000006,-1.85952,357
shp_1_1,43.29242000000001,-1.8590700000000002,358
shp_1_1,43.29242000000001,-1.8590700000000002,359
shp_1_1,43.292440000000006,-1.85952,360
shp_1_1,43.29243,-1.85976,361
shp_1_1,43.29251,-1.85976,362
shp_1_1,43.29254,-1.85976,363
shp_1_1,43.292570000000005,-1.85976,364
shp_1_1,43.2926,-1.85976,365
shp_1_1,43.29261,-1.8597500000000002,366
shp_1_1,43.29262000000001,-1.8597500000000002,367
shp_1_1,43.292640000000006,-1.8597400000000002,368
shp_1_1,43.29267,-1.8597200000000003,369
shp_1_1,43.29269,-1.85969,370
shp_1_1,43.29272,-1.8596700000000002,371
shp_1_1,43.29274,-1.8596400000000002,372
shp_1_1,43.29276,-1.8596100000000002,373
shp_1_1,43.29278,-1.8595800000000002,374
shp_1_1,43.29281,-1.85952,375
shp_1_1,43.292820000000006,-1.85949,376
shp_1_1,43.29283,-1.85945,377
shp_1_1,43.292840000000005,-1.8594100000000002,378
shp_1_1,43.29285,-1.8593600000000001,379
shp_1_1,43.292860000000005,-1.85929,380
shp_1_1,43.29287,-1.85922,381
shp_1_1,43.292910000000006,-1.8588700000000002,382
shp_1_1,43.29292,-1.8587500000000001,383
shp_1_1,43.29294,-1.85867,384
shp_1_1,43.29294,-1.8586500000000001,385
shp_1_1,43.29296,-1.8585300000000002,386
shp_1_1,43.29299,-1.85844,387
shp_1_1,43.293000000000006,-1.85837,388
shp_1_1,43.293040000000005,-1.85823,389
shp_1_1,43.2931,-1.8580500000000002,390
shp_1_1,43.29312,-1.8579800000000002,391
shp_1_1,43.29314,-1.8579,392
shp_1_1,43.29321,-1.8577400000000002,393
shp_1_1,43.29325,-1.8576400000000002,394
shp_1_1,43.293290000000006,-1.8575500000000003,395
shp_1_1,43.293290000000006,-1.8575400000000002,396
shp_1_1,43.293330000000005,-1.85746,397
shp_1_1,43.29339,-1.8573400000000002,398
shp_1_1,43.293400000000005,-1.8573300000000001,399
shp_1_1,43.293400000000005,-1.8573300000000001,400
shp_1_1,43.29346,-1.8572300000000002,401
shp_1_1,43.2935,-1.8571600000000001,402
shp_1_1,43.293510000000005,-1.85715,403
shp_1_1,43.29355,-1.8571000000000002,404
shp_1_1,43.29357,-1.8570700000000002,405
shp_1_1,43.29359,-1.85705,406
shp_1_1,43.29361,-1.8570400000000002,407
shp_1_1,43.293620000000004,-1.8570300000000002,408
shp_1_1,43.29363,-1.8570200000000001,409
shp_1_1,43.29364,-1.8570200000000001,410
shp_1_1,43.29365000000001,-1.8570200000000001,411
shp_1_1,43.293670000000006,-1.8570200000000001,412
shp_1_1,43.29368,-1.8570200000000001,413
shp_1_1,43.293690000000005,-1.8570200000000001,414
shp_1_1,43.2937,-1.8570300000000002,415
shp_1_1,43.29377,-1.8570900000000001,416
shp_1_1,43.29381,-1.85712,417
shp_1_1,43.293850000000006,-1.85715,418
shp_1_1,43.2939,-1.8571900000000001,419
shp_1_1,43.29395,-1.8572100000000002,420
shp_1_1,43.293980000000005,-1.85722,421
shp_1_1,43.294000000000004,-1.85722,422
shp_1_1,43.29406,-1.8572300000000002,423
shp_1_1,43.29411,-1.8572300000000002,424
shp_1_1,43.29424,-1.8572400000000002,425
shp_1_1,43.29433,-1.8572400000000002,426
shp_1_1,43.29478,-1.8572600000000001,427
shp_1_1,43.294830000000005,-1.8572700000000002,428
shp_1_1,43.294850000000004,-1.8572700000000002,429
shp_1_1,43.29487,-1.8572700000000002,430
shp_1_1,43.294900000000005,-1.85728,431
shp_1_1,43.295030000000004,-1.8573400000000002,432
shp_1_1,43.295190000000005,-1.8574000000000002,433
shp_1_1,43.29529,-1.8574400000000002,434
shp_1_1,43.29549,-1.85752,435
shp_1_1,43.2956,-1.8575700000000002,436
shp_1_1,43.29572,-1.8576300000000001,437
shp_1_1,43.29583,-1.8577000000000001,438
shp_1_1,43.29599,-1.8578000000000001,439
shp_1_1,43.29619,-1.8579400000000001,440
shp_1_1,43.29619,-1.8579400000000001,441
shp_1_1,43.2963,-1.8580200000000002,442
shp_1_1,43.2963,-1.8580100000000002,443
shp_1_1,43.296310000000005,-1.8580100000000002,444
shp_1_1,43.296310000000005,-1.858,445
shp_1_1,43.29632,-1.858,446
shp_1_1,43.296330000000005,-1.858,447
shp_1_1,43.29634,-1.858,448
shp_1_1,43.296350000000004,-1.858,449
shp_1_1,43.29636000000001,-1.858,450
shp_1_1,43.29636000000001,-1.8580100000000002,451
shp_1_1,43.29637,-1.8580100000000002,452
shp_1_1,43.29637,-1.8580200000000002,453
shp_1_1,43.296380000000006,-1.85803,454
shp_1_1,43.296380000000006,-1.8580400000000001,455
shp_1_1,43.296380000000006,-1.8580500000000002,456
shp_1_1,43.29639,-1.8580500000000002,457
shp_1_1,43.29639,-1.85806,458
shp_1_1,43.29639,-1.85807,459
shp_1_1,43.29639,-1.8580800000000002,460
shp_1_1,43.29639,-1.8580900000000002,461
shp_1_1,43.296380000000006,-1.8580900000000002,462
shp_1_1,43.296380000000006,-1.8581,463
shp_1_1,43.296380000000006,-1.8581100000000002,464
shp_1_1,43.296380000000006,-1.8581200000000002,465
shp_1_1,43.29637,-1.8581200000000002,466
shp_1_1,43.29637,-1.85813,467
shp_1_1,43.29636000000001,-1.85813,468
shp_1_1,43.29636000000001,-1.8581400000000001,469
shp_1_1,43.296350000000004,-1.8581400000000001,470
shp_1_1,43.29636000000001,-1.8583,471
shp_1_1,43.296380000000006,-1.8584300000000002,472
shp_1_1,43.29639,-1.85847,473
shp_1_1,43.29641,-1.8585300000000002,474
shp_1_1,43.29643,-1.85857,475
shp_1_1,43.29645,-1.85861,476
shp_1_1,43.29652,-1.85868,477
shp_1_1,43.29657,-1.8587200000000001,478
shp_1_1,43.29663,-1.85878,479
shp_1_1,43.29674000000001,-1.8588600000000002,480
shp_1_1,43.29677,-1.85888,481
shp_1_1,43.2969,-1.8589900000000001,482
shp_1_1,43.29699,-1.85908,483
shp_1_1,43.29711,-1.8591900000000001,484
shp_1_1,43.29719,-1.8592700000000002,485
shp_1_1,43.29722,-1.8593000000000002,486
shp_1_1,43.297270000000005,-1.85935,487
shp_1_1,43.297290000000004,-1.8593800000000003,488
shp_1_1,43.297320000000006,-1.85942,489
shp_1_1,43.297320000000006,-1.8594400000000002,490
shp_1_1,43.297340000000005,-1.85949,491
shp_1_1,43.297360000000005,-1.85959,492
shp_1_1,43.297360000000005,-1.8596300000000001,493
shp_1_1,43.29735,-1.8596800000000002,494
shp_1_1,43.297340000000005,-1.8597700000000001,495
shp_1_1,43.29728,-1.86,496
shp_1_1,43.29721000000001,-1.86023,497
shp_1_1,43.29715,-1.8604300000000003,498
shp_1_1,43.29715,-1.8604600000000002,499
shp_1_1,43.297140000000006,-1.86051,500
shp_1_1,43.297140000000006,-1.8605200000000002,501
shp_1_1,43.297140000000006,-1.86054,502
shp_1_1,43.297140000000006,-1.8605500000000001,503
shp_1_1,43.29715,-1.8605800000000001,504
shp_1_1,43.297160000000005,-1.8606200000000002,505
shp_1_1,43.297250000000005,-1.86088,506
shp_1_1,43.297290000000004,-1.8609700000000002,507
shp_1_1,43.297410000000006,-1.8613000000000002,508
shp_1_1,43.29751,-1.8615700000000002,509
shp_1_1,43.29755,-1.8617100000000002,510
shp_1_1,43.29755,-1.8617100000000002,511
shp_1_1,43.297560000000004,-1.8617700000000001,512
shp_1_1,43.29758,-1.8619400000000002,513
shp_1_1,43.2976,-1.86206,514
shp_1_1,43.297610000000006,-1.86206,515
shp_1_1,43.297610000000006,-1.8620500000000002,516
shp_1_1,43.29762,-1.8620500000000002,517
shp_1_1,43.297630000000005,-1.8620500000000002,518
shp_1_1,43.29764,-1.86206,519
shp_1_1,43.297650000000004,-1.86206,520
shp_1_1,43.29766,-1.86206,521
shp_1_1,43.29766,-1.8620700000000001,522
shp_1_1,43.297670000000004,-1.8620700000000001,523
shp_1_1,43.297670000000004,-1.8620800000000002,524
shp_1_1,43.29768000000001,-1.8620800000000002,525
shp_1_1,43.29768000000001,-1.8620900000000002,526
shp_1_1,43.29768000000001,-1.8621,527
shp_1_1,43.29769,-1.8621,528
shp_1_1,43.29769,-1.8621100000000002,529
shp_1_1,43.29769,-1.8621200000000002,530
shp_1_1,43.29769,-1.86213,531
shp_1_1,43.29769,-1.8621400000000001,532
shp_1_1,43.297700000000006,-1.8621400000000001,533
shp_1_1,43.297700000000006,-1.8621500000000002,534
shp_1_1,43.297700000000006,-1.8621600000000003,535
shp_1_1,43.297700000000006,-1.86217,536
shp_1_1,43.29769,-1.86217,537
shp_1_1,43.29769,-1.8621800000000002,538
shp_1_1,43.29769,-1.8621900000000002,539
shp_1_1,43.29769,-1.8622,540
shp_1_1,43.29768000000001,-1.8622100000000001,541
shp_1_1,43.29771,-1.8622200000000002,542
shp_1_1,43.29777000000001,-1.8622500000000002,543
shp_1_1,43.2978,-1.8622500000000002,544
shp_1_1,43.297880000000006,-1.8622600000000002,545
shp_1_1,43.297900000000006,-1.86227,546
shp_1_1,43.29791,-1.86227,547
shp_1_1,43.29805,-1.8622200000000002,548
shp_1_1,43.29813,-1.86217,549
shp_1_1,43.29822,-1.8621,550
shp_1_1,43.29827,-1.8620700000000001,551
shp_1_1,43.29833000000001,-1.8620100000000002,552
shp_1_1,43.298370000000006,-1.86196,553
shp_1_1,43.298500000000004,-1.8618100000000002,554
shp_1_1,43.29867,-1.86162,555
shp_1_1,43.29881,-1.8614700000000002,556
shp_1_1,43.2989,-1.8613800000000003,557
shp_1_1,43.298970000000004,-1.8612900000000001,558
shp_1_1,43.29900000000001,-1.8612700000000002,559
shp_1_1,43.29901,-1.8612300000000002,560
shp_1_1,43.29903,-1.8612000000000002,561
shp_1_1,43.299040000000005,-1.86118,562
shp_1_1,43.29905,-1.86115,563
shp_1_1,43.29912,-1.8609600000000002,564
shp_1_1,43.299130000000005,-1.86095,565
shp_1_1,43.29919,-1.8608000000000002,566
shp_1_1,43.299200000000006,-1.86078,567
shp_1_1,43.299200000000006,-1.86078,568
shp_1_1,43.299220000000005,-1.8607600000000002,569
shp_1_1,43.299220000000005,-1.86074,570
shp_1_1,43.299260000000004,-1.8606800000000001,571
shp_1_1,43.29927000000001,-1.86071,572
shp_1_1,43.29928,-1.8608200000000001,573
shp_1_1,43.299290000000006,-1.8612300000000002,574
shp_1_1,43.29928,-1.8617000000000001,575
shp_1_1,43.299260000000004,-1.8622500000000002,576
shp_1_1,43.299260000000004,-1.8623200000000002,577
